Sale Id,Sales Date,Customer Id,Employee Id,Store Id,Product Id,No. Of Units,Sale Amount,Sales Reason ID,Product Cost
13547,602,739,74,80,409,480,2544,5,2503
13548,386,477,4,8,354,306,3599,6,3417
13549,1400,486,67,30,472,239,1614,1,1447
13550,103,556,88,43,97,330,4902,5,4668
13551,820,600,46,41,385,185,3055,7,2871
13552,714,657,22,8,428,257,2065,7,1764
13553,899,731,24,66,39,293,2156,5,1782
13554,567,641,9,15,421,296,4365,5,4236
13555,1034,747,16,83,344,286,1916,8,1896
13556,711,453,54,6,461,388,3159,1,3155
13557,260,668,26,78,41,109,4200,2,3860
13558,992,731,5,49,268,318,4214,6,3961
13559,85,762,60,68,260,142,2482,10,2212
13560,308,672,61,25,340,128,2332,4,2162
13561,879,745,87,41,25,442,1868,1,1693
13562,576,468,35,11,173,428,3058,9,2988
13563,216,530,4,1,216,470,2413,5,2321
13564,130,423,61,81,253,185,4626,7,4378
13565,1291,465,86,31,52,252,2249,7,2141
13566,965,653,62,37,68,411,2635,5,2302
13567,187,569,8,59,440,108,2777,9,2454
13568,707,548,80,2,71,359,1428,3,1157
13569,1082,537,80,85,268,105,4996,10,4690
13570,676,557,62,69,91,428,3540,8,3284
13571,1301,765,95,69,194,245,1894,3,1557
13572,1192,512,66,77,391,396,2674,6,2652
13573,493,760,3,36,150,199,2792,1,2530
13574,532,573,10,61,254,377,3577,5,3493
13575,1341,702,36,82,496,201,4849,7,4813
13576,874,752,21,48,281,367,3753,4,3752
13577,194,772,46,31,226,423,2214,10,1963
13578,1327,739,67,78,336,317,2040,9,1958
13579,36,422,42,56,434,416,1158,7,1069
13580,607,527,16,21,38,290,3534,3,3504
13581,1280,488,83,26,385,385,4854,4,4486
13582,608,418,75,52,400,213,1759,10,1438
13583,401,722,95,1,130,203,4096,3,4036
13584,170,556,10,48,327,472,2560,9,2479
13585,1036,681,48,60,378,483,4923,3,4890
13586,640,560,6,55,130,184,1638,9,1299
13587,254,563,88,60,476,181,3777,3,3389
13588,963,702,92,20,479,160,3050,7,2815
13589,1329,709,46,27,47,221,1925,9,1881
13590,557,645,11,88,269,293,2052,5,1681
13591,154,729,95,80,410,414,3420,10,3137
13592,714,498,68,58,481,178,4625,2,4277
13593,480,531,2,59,246,303,2885,4,2503
13594,462,582,11,39,493,314,1132,3,759
13595,1345,658,20,34,119,468,4747,1,4429
13596,578,794,5,3,477,352,2099,5,2039
13597,855,407,75,13,233,291,4776,5,4406
13598,1080,740,16,31,257,497,1301,10,1132
13599,1000,768,17,84,91,254,3759,6,3561
13600,1353,677,86,53,429,192,2718,10,2477
13601,1027,527,16,67,474,203,1345,3,1186
13602,866,789,74,76,307,257,2707,3,2385
13603,910,419,15,62,78,297,3919,7,3572
13604,210,754,51,30,453,400,4060,9,3663
13605,235,593,88,82,377,349,1444,3,1279
13606,580,712,66,43,305,472,1259,5,1165
13607,730,435,13,6,422,259,2187,8,1941
13608,656,445,28,12,119,378,3191,5,2982
13609,681,764,98,81,4,236,3157,3,2944
13610,479,523,20,61,309,357,1550,1,1499
13611,406,725,42,7,49,434,1589,8,1204
13612,707,471,95,70,203,255,2933,3,2698
13613,1017,473,81,26,203,332,3461,6,3418
13614,1232,516,90,65,137,246,3992,8,3928
13615,747,703,25,67,435,205,1336,3,988
13616,836,636,3,66,410,142,2014,8,1819
13617,1184,661,38,7,181,172,4368,10,3977
13618,362,475,18,9,58,433,4738,5,4515
13619,166,497,6,7,426,281,3921,1,3589
13620,736,557,76,37,193,206,1086,3,709
13621,933,790,45,79,430,235,4465,5,4358
13622,486,429,21,57,435,394,4624,9,4602
13623,532,678,30,68,281,390,4348,9,4311
13624,1082,437,74,8,111,132,2462,5,2442
13625,1268,579,12,38,240,165,1700,5,1531
13626,415,727,35,41,496,178,2284,8,2262
13627,275,518,13,36,455,491,3833,3,3600
13628,259,425,64,7,401,331,1401,3,1231
13629,1148,764,71,91,306,204,3209,6,3006
13630,653,436,58,66,366,455,2659,1,2374
13631,599,544,31,34,381,145,1283,2,981
13632,560,732,36,13,303,137,1841,10,1574
13633,981,714,59,67,294,487,2573,2,2210
13634,84,514,68,20,102,242,3599,9,3297
13635,642,569,56,89,402,380,3399,6,3322
13636,384,426,19,53,54,443,3285,7,2907
13637,915,799,29,12,175,209,4494,4,4241
13638,1230,480,41,71,17,187,3244,6,2853
13639,803,672,25,1,161,209,2441,9,2097
13640,1450,666,69,10,241,427,1882,6,1648
13641,321,537,61,28,387,341,2888,9,2874
13642,45,506,2,36,459,488,2326,2,1989
13643,1104,732,10,18,477,286,4275,8,4040
13644,106,540,67,45,483,249,2198,5,2176
13645,893,738,2,30,176,190,4637,1,4351
13646,248,592,80,82,144,132,3729,6,3658
13647,824,524,22,4,39,322,1162,8,855
13648,700,499,52,29,45,293,2726,6,2661
13649,1116,728,55,47,32,176,2596,9,2477
13650,489,656,93,88,477,413,1690,2,1410
13651,211,622,45,83,231,184,2040,9,1840
13652,1403,528,69,57,8,432,1864,9,1727
13653,1327,658,57,52,163,133,2445,9,2163
13654,1248,430,43,48,12,106,2315,6,2279
13655,104,572,35,28,228,305,2432,5,2133
13656,1096,705,72,57,464,422,3030,10,2985
13657,422,658,97,12,292,217,2944,4,2917
13658,377,740,86,41,4,444,1361,3,1228
13659,603,611,32,1,33,406,3098,7,2742
13660,447,625,95,61,87,361,3138,1,2847
13661,167,505,73,11,181,476,1591,9,1330
13662,1159,438,46,14,211,163,1284,6,1078
13663,1115,484,44,45,285,402,1285,1,1136
13664,181,481,59,71,236,345,1113,7,943
13665,1111,602,64,81,411,131,3688,9,3458
13666,1281,705,80,74,122,239,4246,9,3922
13667,384,705,95,11,143,497,1349,10,969
13668,90,580,35,1,29,151,2781,5,2599
13669,238,670,54,19,479,341,4750,9,4732
13670,385,718,17,81,354,305,1086,6,755
13671,931,631,63,89,134,146,2643,10,2514
13672,1164,496,26,4,402,197,2585,10,2237
13673,536,733,24,21,234,327,4483,3,4473
13674,943,585,10,21,427,256,1061,5,756
13675,968,599,61,58,275,361,4605,6,4589
13676,209,779,79,15,1,111,2877,8,2485
13677,805,707,56,86,193,428,4086,5,3800
13678,1132,652,77,4,48,203,4306,10,4281
13679,1399,703,3,65,227,243,2432,9,2377
13680,574,441,30,81,447,475,2321,10,2257
13681,327,781,98,88,45,389,2176,6,1976
13682,561,649,99,91,136,149,4875,7,4841
13683,792,769,77,15,258,200,2790,9,2431
13684,763,501,82,43,79,440,3063,1,2874
13685,574,662,9,87,162,379,2774,6,2479
13686,103,570,76,74,306,416,3911,1,3575
13687,1331,730,89,78,47,468,3948,10,3708
13688,434,650,37,65,17,310,4365,5,4185
13689,1045,745,40,57,143,387,3278,1,2976
13690,1432,547,32,39,322,441,2576,3,2520
13691,765,431,77,25,434,231,2015,1,1754
13692,1229,530,72,3,408,132,2873,2,2843
13693,1133,788,27,74,158,224,2349,6,2044
13694,583,542,8,82,471,210,3499,1,3277
13695,424,407,13,57,453,479,1834,4,1477
13696,1065,419,12,34,84,265,4580,6,4462
13697,195,773,19,59,122,189,2230,1,1974
13698,1432,727,59,78,285,261,4474,6,4426
13699,1177,661,87,60,399,445,1217,4,874
13700,1298,743,2,50,445,206,3320,4,3315
13701,675,674,93,89,452,283,2539,1,2388
13702,646,713,53,70,427,394,4042,6,3662
13703,1122,570,62,44,92,262,1534,10,1304
13704,1139,556,29,90,416,180,3707,3,3602
13705,1267,503,92,44,376,171,4892,6,4577
13706,262,695,12,14,225,369,1504,9,1195
13707,30,638,34,21,198,311,2555,5,2298
13708,386,732,39,1,8,163,1142,8,1088
13709,1362,558,7,56,9,373,1638,3,1394
13710,375,791,29,79,494,135,1974,2,1647
13711,117,660,12,22,73,364,4111,4,4103
13712,1121,659,38,82,405,243,2699,8,2489
13713,222,656,38,74,167,295,2662,9,2420
13714,1245,445,51,38,136,354,3145,8,3082
13715,1230,424,77,19,64,210,3377,2,3289
13716,64,692,53,53,71,338,3089,1,2733
13717,918,678,95,2,339,177,4533,9,4419
13718,10,659,19,39,207,397,2638,1,2532
13719,1226,471,51,66,146,257,2154,3,1772
13720,872,456,45,20,336,195,1950,8,1810
13721,353,772,49,9,306,487,4887,7,4645
13722,929,477,1,24,334,185,2827,1,2681
13723,1081,456,44,6,203,234,3813,10,3652
13724,904,711,71,43,333,467,1200,1,1096
13725,1305,474,89,28,82,218,3537,5,3262
13726,287,679,71,27,282,256,2201,3,2051
13727,1318,576,69,40,32,373,1757,9,1574
13728,312,743,77,53,72,424,4584,6,4578
13729,1376,455,25,20,429,438,3850,3,3735
13730,982,630,62,10,358,249,1415,1,1039
13731,1274,513,33,82,196,159,2628,2,2272
13732,807,642,64,40,89,357,4778,4,4444
13733,650,770,43,3,214,437,4711,6,4316
13734,595,754,13,74,119,162,2985,2,2941
13735,867,459,17,87,94,267,4177,4,4064
13736,304,534,56,17,342,173,2711,4,2582
13737,408,744,82,91,3,361,2192,5,2001
13738,191,694,16,33,441,286,1149,9,812
13739,47,550,43,35,291,108,3732,2,3683
13740,1168,624,80,14,335,202,4851,6,4788
13741,1032,647,19,56,282,310,4050,5,3666
13742,320,561,82,16,135,396,1040,4,768
13743,45,677,18,83,64,417,3518,3,3179
13744,1196,429,37,8,354,379,4432,4,4401
13745,361,579,68,26,437,362,1341,9,1042
13746,629,795,59,28,130,472,3295,4,2974
13747,1143,424,98,68,452,424,2047,3,1931
13748,1154,684,79,18,273,232,3712,7,3363
13749,43,684,36,80,236,263,1848,8,1792
13750,1111,618,55,13,253,174,1287,10,1051
13751,1097,453,99,54,260,254,2355,1,1955
13752,77,579,66,65,308,325,2814,3,2608
13753,1012,611,64,12,248,470,3986,7,3811
13754,1434,584,29,48,228,392,1829,4,1790
13755,4,581,95,32,486,461,3307,1,3289
13756,869,403,92,32,155,177,1901,3,1866
13757,1402,500,90,85,458,289,4179,5,4081
13758,851,671,83,37,132,262,3883,10,3682
13759,207,704,23,34,67,451,2056,6,1954
13760,891,766,49,68,184,280,2144,4,2141
13761,1197,626,7,20,310,240,1847,10,1531
13762,833,521,41,72,437,473,4203,6,4059
13763,412,511,74,91,252,104,3898,1,3669
13764,595,535,95,49,307,363,1508,8,1141
13765,1368,676,21,35,331,489,3610,8,3524
13766,816,549,86,66,47,199,2828,3,2434
13767,614,524,33,62,68,124,3744,8,3645
13768,531,789,51,79,366,432,4783,3,4699
13769,1422,433,45,58,128,311,1245,4,1121
13770,496,428,58,83,277,317,1653,4,1448
13771,2,665,30,90,227,428,4854,8,4824
13772,683,719,44,63,393,424,2563,10,2492
13773,269,409,32,35,431,424,2714,9,2362
13774,1223,466,48,59,208,408,3435,3,3279
13775,129,762,36,33,405,418,1682,3,1547
13776,828,476,21,66,184,404,4268,1,3932
13777,903,778,86,31,27,215,4125,10,3891
13778,942,645,44,43,488,104,4358,10,4195
13779,492,754,66,3,56,261,4020,5,3816
13780,342,705,16,79,392,190,4756,2,4527
13781,164,730,97,61,25,346,3287,10,3146
13782,339,717,63,34,361,157,2250,5,1918
13783,161,453,95,12,307,399,4414,9,4358
13784,540,523,60,17,313,411,3984,3,3938
13785,501,694,19,73,28,110,3319,8,3116
13786,1064,491,41,70,431,356,2701,4,2464
13787,501,692,13,63,113,134,2751,4,2493
13788,660,511,6,48,98,404,1584,6,1259
13789,1319,687,79,81,337,138,3344,10,3306
13790,637,638,2,62,399,413,2829,3,2724
13791,1316,579,9,11,86,336,1165,6,932
13792,589,729,21,25,238,272,3672,7,3665
13793,485,725,75,30,333,154,2904,2,2770
13794,1175,635,72,28,113,251,3242,3,3021
13795,894,734,19,45,445,344,1372,1,1242
13796,1124,516,98,4,194,115,4094,1,3938
13797,558,680,83,69,410,434,1057,2,879
13798,577,752,27,65,470,195,2902,8,2803
13799,727,416,5,1,69,473,3662,7,3660
13800,1253,754,83,5,59,323,4740,1,4702
13801,345,406,44,37,202,453,2280,10,2141
13802,1460,577,69,89,281,204,2792,4,2751
13803,1376,791,29,1,282,102,2287,10,2193
13804,1319,488,65,55,297,400,4172,8,3890
13805,314,514,36,34,378,410,4174,2,3970
13806,409,450,12,8,133,161,2968,7,2638
13807,1018,708,6,4,425,238,4703,1,4554
13808,242,690,3,76,371,393,1030,4,843
13809,1417,708,49,15,351,247,1836,9,1457
13810,1168,561,60,62,418,378,3670,6,3376
13811,179,518,32,6,53,170,1087,7,754
13812,803,447,78,13,389,381,2777,4,2433
13813,697,476,80,17,332,358,2413,2,2236
13814,864,622,55,55,177,324,1525,10,1358
13815,158,796,8,59,225,363,3251,2,2875
13816,610,495,9,57,312,500,2420,5,2320
13817,949,505,68,87,390,291,4024,6,3940
13818,289,751,72,30,199,383,4919,5,4700
13819,1032,524,25,42,169,476,4417,2,4274
13820,827,567,91,55,133,315,4115,2,3883
13821,1183,448,84,29,276,471,1262,10,1187
13822,26,445,38,67,114,413,4960,9,4652
13823,70,672,27,4,300,281,3201,3,2952
13824,995,727,3,22,187,155,2816,5,2583
13825,1095,627,78,31,206,286,2963,8,2883
13826,1350,505,79,61,422,487,1270,5,928
13827,175,715,17,47,119,471,3922,8,3623
13828,478,452,11,76,86,305,1783,7,1398
13829,1158,642,33,71,127,202,1854,2,1510
13830,215,770,96,60,367,225,4666,5,4324
13831,202,735,27,72,41,323,4943,9,4795
13832,1164,500,7,57,195,198,2342,3,2030
13833,545,419,13,74,229,447,1965,2,1650
13834,902,789,64,31,464,158,2927,2,2614
13835,465,694,89,91,88,196,3672,10,3474
13836,775,502,40,80,425,494,3395,4,3342
13837,47,498,7,10,250,328,1534,5,1446
13838,1444,713,53,85,234,487,3590,7,3331
13839,864,561,28,50,384,190,2247,1,2246
13840,295,575,11,16,406,331,2731,4,2495
13841,677,417,97,80,11,392,1563,6,1248
13842,211,477,16,5,209,123,4308,2,4004
13843,1117,476,25,51,406,233,3032,3,2647
13844,1250,538,84,62,94,237,4789,2,4777
13845,1223,463,32,34,317,112,3365,10,3125
13846,713,514,97,82,409,245,4780,5,4647
13847,285,550,33,92,11,325,2690,4,2369
13848,669,661,51,69,450,339,4611,8,4512
13849,335,774,57,79,246,155,1963,4,1928
13850,527,522,82,10,293,268,3776,9,3443
13851,279,539,56,72,245,253,3684,8,3408
13852,18,490,49,73,312,286,3471,2,3148
13853,871,752,69,19,262,405,4225,2,3973
13854,542,618,47,76,441,176,3406,8,3224
13855,256,476,73,35,165,277,2336,2,2225
13856,1447,674,28,42,73,232,1737,1,1653
13857,454,617,37,92,463,413,1517,4,1419
13858,2,772,42,67,347,177,1919,9,1738
13859,300,635,74,61,148,104,4675,3,4370
13860,1277,732,94,92,62,383,1935,8,1800
13861,276,778,74,1,237,155,4308,6,4304
13862,1011,539,53,56,87,293,2119,8,1757
13863,1299,513,15,1,323,110,3858,6,3554
13864,279,601,67,55,59,393,1552,7,1292
13865,583,536,48,17,162,296,4602,5,4555
13866,570,580,67,57,462,201,4527,10,4362
13867,1413,454,89,47,379,150,4372,4,4110
13868,352,444,93,10,298,440,3475,4,3290
13869,951,606,40,48,33,393,3161,10,3144
13870,74,491,24,25,346,334,2553,6,2173
13871,230,541,5,86,38,309,3441,6,3046
13872,1004,739,56,89,83,249,2828,10,2769
13873,64,561,72,55,163,481,2797,7,2487
13874,1148,482,99,21,368,200,1364,1,970
13875,304,740,94,14,15,142,4467,8,4137
13876,919,531,25,60,366,240,1295,5,1214
13877,315,558,48,7,61,173,3249,4,3020
13878,627,587,17,85,174,182,1665,7,1509
13879,1167,683,92,42,465,314,3167,10,3113
13880,1103,445,48,28,300,500,1007,1,927
13881,858,519,59,2,83,427,2503,6,2485
13882,781,608,56,35,235,149,1526,5,1321
13883,480,613,51,72,28,323,1840,8,1597
13884,702,537,87,84,353,485,1942,2,1868
13885,389,458,57,81,5,494,2440,8,2113
13886,121,405,32,36,21,436,4184,9,3979
13887,105,488,24,82,112,405,2497,1,2271
13888,928,510,63,81,178,403,1651,7,1579
13889,573,553,27,19,450,188,1972,7,1939
13890,856,580,34,74,136,250,4870,8,4580
13891,813,612,81,24,68,201,4965,7,4614
13892,1435,745,77,49,255,153,4118,1,3932
13893,86,641,88,13,172,131,1509,7,1494
13894,116,757,53,85,97,391,1085,10,990
13895,871,636,7,83,290,441,4825,7,4577
13896,1451,591,54,30,446,233,1950,1,1692
13897,1084,644,54,78,386,364,4231,8,4090
13898,899,454,89,32,277,272,3316,10,3303
13899,639,604,88,85,440,301,3502,6,3201
13900,1197,688,98,26,313,480,1939,3,1586
13901,1153,406,75,47,330,249,2202,9,1983
13902,939,760,67,61,187,153,2083,5,1920
13903,991,663,66,47,108,323,4630,4,4300
13904,915,428,53,46,401,193,3258,8,3026
13905,636,775,67,6,452,226,3558,10,3238
13906,500,542,53,2,297,250,4710,7,4683
13907,431,526,89,49,496,151,1156,10,824
13908,1389,595,92,87,370,295,2296,5,2032
13909,681,486,27,1,130,381,4509,10,4145
13910,188,461,48,77,410,369,4758,3,4713
13911,367,481,46,50,285,413,2285,5,2163
13912,617,440,34,42,260,336,3381,5,3232
13913,1245,514,59,32,457,279,2696,1,2544
13914,552,493,97,57,74,309,2448,2,2126
13915,360,636,13,69,441,156,2663,9,2657
13916,622,710,48,68,478,319,3255,4,2896
13917,366,750,74,4,445,475,1417,8,1031
13918,1344,486,9,30,414,203,1528,10,1183
13919,155,600,38,3,187,184,4391,10,4385
13920,665,720,17,30,244,146,3867,7,3808
13921,9,697,24,13,1,203,1687,8,1602
13922,460,782,52,52,38,271,1482,9,1456
13923,982,714,9,4,370,134,4523,3,4158
13924,811,655,90,85,439,107,3490,5,3282
13925,271,678,82,14,263,172,4705,2,4693
13926,1360,474,36,55,334,322,1762,9,1564
13927,1065,765,59,12,346,470,2341,1,1992
13928,1449,554,40,92,291,481,2674,7,2362
13929,268,606,14,25,428,259,5000,3,4960
13930,1245,743,87,73,255,212,1166,6,1120
13931,1413,736,62,77,472,491,3751,3,3510
13932,1097,743,62,43,223,255,1054,2,681
13933,1251,511,19,7,461,248,1706,8,1452
13934,1177,436,90,39,381,139,2524,8,2163
13935,823,586,99,77,328,319,1127,5,962
13936,890,771,60,14,454,303,4020,8,3947
13937,1061,625,38,35,436,236,2288,9,1952
13938,178,769,31,89,487,403,4343,6,4259
13939,66,677,52,8,381,444,2441,8,2191
13940,529,794,39,68,119,404,1483,4,1373
13941,1031,708,30,11,459,298,4087,2,3994
13942,1377,606,59,88,130,239,3818,9,3455
13943,177,504,42,77,421,262,4314,7,3973
13944,164,761,59,77,477,251,4748,2,4622
13945,682,689,48,50,217,269,3499,8,3168
13946,1029,799,44,36,30,315,3727,9,3330
13947,319,580,14,55,117,454,3061,2,2828
13948,807,580,13,18,102,216,4080,2,3806
13949,530,701,89,23,128,493,4609,1,4342
13950,1324,672,41,14,335,365,4281,6,3939
13951,1095,638,28,21,379,267,3163,3,2820
13952,1343,529,56,55,149,433,4186,7,4021
13953,238,705,99,14,210,272,1604,7,1450
13954,367,695,56,28,81,329,4981,1,4859
13955,124,778,86,2,408,214,2308,3,2054
13956,784,767,2,61,404,442,3756,3,3577
13957,995,642,9,58,279,317,2406,3,2395
13958,489,772,58,71,341,406,1427,2,1367
13959,1331,499,23,83,101,385,1996,1,1895
13960,918,613,12,85,277,460,1194,9,851
13961,1103,479,35,30,36,263,4876,5,4723
13962,579,551,12,24,429,431,2610,2,2366
13963,735,787,93,62,230,455,1608,6,1491
13964,1434,598,4,13,271,413,4850,6,4771
13965,448,752,50,75,293,444,3516,9,3395
13966,386,571,27,28,382,201,2277,1,2067
13967,277,442,81,77,311,427,4178,6,4120
13968,813,540,17,29,76,355,4372,4,4118
13969,681,717,21,29,301,361,2814,3,2525
13970,850,539,3,66,333,393,3742,10,3711
13971,448,767,92,61,250,220,1943,4,1870
13972,185,532,83,16,451,297,2280,7,2092
13973,1225,469,25,31,436,142,2163,2,2106
13974,607,620,78,74,397,292,4090,6,3978
13975,214,617,61,69,448,346,1884,2,1677
13976,253,778,34,50,111,476,3261,6,3071
13977,1223,777,23,86,470,484,1755,8,1405
13978,613,743,54,31,355,483,3856,5,3819
13979,1269,542,64,38,103,353,4260,7,3878
13980,889,571,62,4,124,212,1761,1,1731
13981,623,485,89,45,223,172,2194,8,1819
13982,766,508,2,65,268,100,1904,1,1506
13983,881,666,41,39,257,344,1987,1,1726
13984,708,456,79,78,168,126,2246,10,1955
13985,231,728,97,66,387,260,4089,6,3845
13986,941,501,47,22,460,390,1927,6,1851
13987,1117,599,44,80,139,329,2500,4,2274
13988,907,710,23,42,432,356,3834,7,3532
13989,308,749,11,67,45,410,1527,4,1461
13990,1088,689,42,2,431,282,1977,4,1587
13991,409,709,61,10,74,429,1786,10,1515
13992,259,423,2,78,177,204,1079,10,1022
13993,1403,440,49,3,453,107,4749,10,4719
13994,1262,795,21,68,393,484,1622,10,1434
13995,869,589,5,11,118,112,3161,9,2929
13996,1128,592,10,29,167,195,4445,3,4324
13997,634,566,72,79,351,494,4259,1,4071
13998,165,537,40,30,167,227,1055,6,912
13999,1280,716,53,85,319,389,3782,5,3484
14000,1450,639,97,36,104,285,4540,2,4259
14001,650,706,21,6,40,125,2628,8,2229
14002,392,480,90,40,147,123,3744,10,3627
14003,740,686,96,14,60,460,1277,9,1197
14004,425,593,86,7,314,263,2385,4,2040
14005,57,753,32,22,17,316,3797,10,3467
14006,1004,413,49,10,437,364,3472,7,3173
14007,1116,696,44,54,397,456,1453,6,1384
14008,1266,755,19,92,290,180,2911,4,2859
14009,356,460,77,13,348,449,1504,8,1343
14010,1039,418,95,17,267,313,2197,6,1903
14011,1317,515,59,3,90,436,2649,4,2642
14012,635,695,33,40,341,464,4954,3,4914
14013,214,623,71,34,391,198,1663,9,1566
14014,1091,470,31,69,2,202,3259,8,2892
14015,734,414,74,77,126,294,4007,8,3636
14016,772,503,85,58,221,288,3026,3,2709
14017,330,792,58,54,16,223,2256,3,2237
14018,1372,484,32,20,106,466,4886,6,4579
14019,126,686,77,22,427,483,1950,8,1562
14020,1399,478,2,33,176,101,2192,8,2029
14021,1255,791,42,61,137,221,4336,1,4089
14022,1244,626,58,16,98,117,4063,9,3900
14023,2,532,42,88,256,452,2474,9,2269
14024,681,787,52,55,309,284,4170,1,4118
14025,66,710,54,57,17,325,4197,10,3946
14026,262,429,57,22,287,308,1170,9,830
14027,6,721,65,65,102,313,2347,3,2019
14028,1306,747,68,65,282,486,3359,10,3356
14029,459,743,9,78,293,444,3435,3,3187
14030,1366,591,25,60,173,282,1930,9,1826
14031,227,422,63,89,16,477,2115,8,1927
14032,918,498,6,55,376,150,3882,9,3770
14033,840,677,49,41,114,266,3632,2,3593
14034,167,459,13,75,377,152,2085,1,1953
14035,646,589,80,91,445,494,4194,5,4147
14036,479,638,63,74,422,167,2732,2,2672
14037,928,538,61,87,288,384,3462,10,3260
14038,666,755,65,47,170,158,1137,3,1128
14039,1,665,62,16,197,313,3543,1,3148
14040,554,427,98,67,42,450,2619,7,2465
14041,751,616,42,91,122,418,3146,9,2842
14042,1288,640,15,19,385,216,3712,6,3387
14043,1210,498,11,49,371,225,3240,3,2862
14044,703,438,51,44,302,266,1887,10,1618
14045,237,498,17,76,407,238,3664,3,3647
14046,1281,616,4,53,55,416,3135,10,2790
14047,1170,430,9,73,200,187,2881,4,2525
14048,422,794,75,20,220,235,4519,1,4147
14049,53,533,84,44,423,291,2905,3,2845
14050,1388,469,57,86,183,462,1625,6,1499
14051,357,607,42,35,207,480,1894,5,1657
14052,87,502,70,23,158,179,2555,10,2536
14053,1169,763,80,6,31,245,4037,9,4023
14054,406,464,27,44,156,380,2528,8,2286
14055,1151,694,49,31,210,215,1129,9,1018
14056,294,589,42,13,283,475,2255,10,1937
14057,545,745,13,85,267,253,3668,4,3637
14058,1154,551,44,57,441,212,3572,4,3293
14059,398,648,78,83,467,133,1761,9,1506
14060,227,685,3,34,404,144,1833,9,1572
14061,333,789,57,22,441,426,1574,8,1404
14062,128,724,27,84,130,179,4640,7,4450
14063,380,672,93,60,121,304,1966,1,1621
14064,225,455,24,4,47,310,1007,7,886
14065,97,643,75,45,95,363,4096,6,3983
14066,1274,523,36,47,6,252,1380,6,1146
14067,1256,764,94,40,407,343,4929,5,4654
14068,1143,578,6,9,463,297,3506,2,3298
14069,46,675,7,82,303,383,3600,6,3224
14070,1275,422,59,66,119,188,1853,10,1811
14071,1333,710,22,29,13,161,3615,6,3565
14072,775,472,60,34,87,242,3079,3,2717
14073,899,547,77,8,258,391,4473,9,4453
14074,895,688,99,13,173,405,4379,7,4172
14075,204,481,63,57,204,383,4911,2,4512
14076,283,781,9,23,238,148,1697,6,1333
14077,891,620,61,23,400,136,1473,1,1465
14078,1220,734,79,84,22,257,4900,2,4502
14079,863,745,46,8,498,393,2326,9,2166
14080,916,481,58,79,270,413,4912,2,4541
14081,1381,796,34,66,46,306,1368,1,1049
14082,104,688,3,7,433,148,2099,3,1776
14083,662,454,77,4,318,462,3218,2,3090
14084,1257,529,27,70,125,344,1648,1,1315
14085,23,689,32,18,384,294,1739,8,1490
14086,1435,621,7,11,102,322,1148,7,828
14087,437,493,66,2,262,382,2901,7,2573
14088,473,481,27,29,292,207,3508,10,3430
14089,901,587,67,60,88,439,2644,9,2539
14090,420,449,26,87,101,175,1891,3,1659
14091,121,439,79,15,157,315,3700,6,3558
14092,7,519,20,80,496,441,4349,8,4005
14093,63,793,63,85,210,125,1429,7,1044
14094,1424,451,80,28,409,214,4586,10,4374
14095,222,711,52,6,179,343,1744,6,1471
14096,560,540,20,21,49,401,2144,6,1962
14097,929,645,42,16,493,176,4082,2,3999
14098,322,627,80,81,36,282,3399,3,3138
14099,1279,790,67,47,359,387,4596,4,4253
14100,1142,512,55,49,60,171,2465,6,2099
14101,904,496,62,12,392,445,2951,7,2831
14102,393,501,54,75,239,441,3341,7,3065
14103,640,610,96,20,209,421,3950,9,3629
14104,80,642,10,89,413,137,3774,1,3652
14105,1365,456,90,35,440,411,1102,6,844
14106,1320,726,37,23,233,191,3726,5,3543
14107,1461,548,44,42,360,234,2791,6,2650
14108,975,577,49,36,165,127,3508,8,3411
14109,803,437,4,58,449,359,4842,10,4796
14110,429,406,18,57,240,126,1069,2,756
14111,124,567,74,29,460,247,1624,10,1443
14112,662,487,91,25,18,195,3553,6,3309
14113,812,668,4,84,321,415,4748,4,4544
14114,646,659,3,66,137,137,2189,5,1898
14115,734,484,81,71,135,453,1568,6,1401
14116,386,439,87,47,123,223,4853,9,4732
14117,790,772,70,30,347,174,2233,4,1948
14118,399,577,91,13,394,249,2160,1,1887
14119,1305,577,77,24,120,380,3329,2,3010
14120,413,473,51,49,142,233,1877,8,1871
14121,1335,568,1,24,429,490,2644,5,2490
14122,225,696,3,40,9,409,1860,9,1579
14123,999,468,3,19,498,389,4741,10,4541
14124,15,480,78,28,429,137,1891,1,1628
14125,99,496,10,4,464,103,3549,3,3159
14126,1343,593,90,63,353,213,1294,9,1006
14127,224,494,91,91,168,302,3991,6,3673
14128,219,404,30,2,455,423,1095,9,994
14129,839,776,42,3,277,454,4534,8,4267
14130,1201,474,36,69,309,481,3329,2,3113
14131,1309,594,68,59,190,114,3743,5,3648
14132,1167,792,48,46,208,153,1686,1,1631
14133,838,710,64,10,414,180,4752,8,4618
14134,364,578,81,83,421,490,1779,4,1778
14135,1457,645,4,29,425,421,2607,4,2506
14136,1083,403,65,46,419,136,3098,1,2801
14137,771,668,65,67,178,189,1340,5,1299
14138,56,522,77,32,201,221,2636,7,2468
14139,789,737,27,63,311,479,3413,5,3335
14140,170,406,83,44,292,467,4921,10,4856
14141,655,763,44,11,384,272,2561,10,2254
14142,3,742,89,54,398,358,1590,5,1228
14143,1380,493,69,64,222,348,4778,4,4462
14144,331,603,70,2,418,236,2953,5,2662
14145,656,589,42,88,442,394,3230,10,3196
